55.816998  35.739338
56.018505  35.831783
56.220009  35.923836
56.421516  36.015495
56.623020  36.106758
56.824528  36.197632
57.026035  36.288113
57.227535  36.378201
57.429043  36.467896
57.630547  36.557194
57.832054  36.646103
58.033558  36.734615
58.235065  36.822739
58.436573  36.910469
58.638077  36.997803
58.839581  37.084747
59.041084  37.171295
59.242592  37.257454
59.444096  37.343216
59.645603  37.428589
59.847111  37.513565
60.048615  37.598148
60.250118  37.682343
60.451622  37.766140
60.653130  37.849545
60.854633  37.932556
61.056141  38.015179
61.257648  38.097404
61.459152  38.179237
61.660656  38.260677
61.862160  38.341724
62.063667  38.422382
62.265171  38.502644
62.466679  38.582512
62.668186  38.661987
62.869690  38.741070
63.071194  38.819759
63.272697  38.898056
63.474205  38.975960
63.675713  39.053471
63.877216  39.130589
64.078720  39.207310
64.280228  39.283646
64.481735  39.359581
64.683235  39.435127
64.884743  39.510277
65.086250  39.585041
65.287750  39.659405
65.489258  39.733376
65.690765  39.806961
65.892273  39.880146
66.093773  39.952942
66.295280  40.025341
66.496788  40.097351
66.698288  40.168964
66.899796  40.240189
67.101303  40.311020
67.302811  40.381454
67.504311  40.451496
67.705818  40.521145
67.907326  40.590405
68.108826  40.659267
68.310333  40.727737
68.511841  40.795818
68.713348  40.863503
68.914848  40.930794
69.116356  40.997692
69.317863  41.064201
69.519371  41.130314
69.720871  41.196033
69.922379  41.261364
70.123886  41.326298
70.325386  41.390835
70.526894  41.454983
70.728401  41.518742
70.929909  41.582104
71.131409  41.645069
71.332916  41.707649
71.534424  41.769833
71.735924  41.831619
71.937431  41.893017
72.138939  41.954021
72.340446  42.014633
72.541946  42.074848
72.743454  42.134678
72.944962  42.194107
73.146461  42.253147
73.347977  42.311794
73.549477  42.370045
73.750984  42.427906
73.952484  42.485371
74.153992  42.542446
74.355499  42.599129
74.556999  42.655415
74.758514  42.711311
74.960014  42.766811
75.161522  42.821922
75.363022  42.876637
75.564529  42.930962
75.766037  42.984890
75.967537  43.038425
76.169052  43.091572
76.370552  43.144321
76.572060  43.196678
76.773560  43.248642
76.975067  43.300217
77.176575  43.351395
77.378075  43.402180
77.579590  43.452576
77.781090  43.502575
77.982597  43.552181
78.184097  43.601391
78.385605  43.650215
78.587112  43.698643
78.788612  43.746677
78.990128  43.794319
79.191628  43.841568
79.393135  43.888424
79.594635  43.934883
79.796143  43.980957
79.997650  44.026630
80.199150  44.071915
80.400665  44.116806
80.602165  44.161304
80.803673  44.205406
81.005173  44.249119
81.206680  44.292439
81.408188  44.335365
81.609688  44.377895
81.811203  44.420036
82.012703  44.461781
82.214211  44.503136
82.415710  44.544094
82.617218  44.584663
82.818726  44.624840
83.020226  44.664619
83.221741  44.704010
83.423241  44.743004
83.624748  44.781605
83.826248  44.819817
84.027756  44.857632
84.229263  44.895054
84.430763  44.932087
84.632278  44.968723
84.833778  45.004967
85.035286  45.040817
85.236786  45.076275
85.438301  45.111343
85.639801  45.146015
85.841301  45.180294
86.042816  45.214180
86.244316  45.247673
86.445824  45.280773
86.647324  45.313480
