-12.365309 0.000264
-12.315043 0.000414
-12.264778 0.000600
-12.214513 0.000821
-12.164248 0.001078
-12.113981 0.001371
-12.063716 0.001700
-12.013451 0.002065
-11.963185 0.002466
-11.912920 0.002903
-11.862655 0.003376
-11.812388 0.003885
-11.762123 0.004429
-11.711858 0.005007
-11.661592 0.005620
-11.611327 0.006266
-11.561061 0.006946
-11.510796 0.007657
-11.460530 0.008400
-11.410265 0.009172
-11.360000 0.009974
-11.309734 0.010804
-11.259468 0.011661
-11.209203 0.012543
-11.158937 0.013449
-11.108672 0.014378
-11.058407 0.015328
-11.008142 0.016297
-10.957875 0.017284
-10.907610 0.018287
-10.857345 0.019304
-10.807079 0.020333
-10.756814 0.021373
-10.706548 0.022420
-10.656282 0.023474
-10.606017 0.024532
-10.555752 0.025592
-10.505486 0.026652
-10.455221 0.027709
-10.404955 0.028761
-10.354690 0.029806
-10.304424 0.030842
-10.254159 0.031866
-10.203894 0.032876
-10.153627 0.033870
-10.103362 0.034845
-10.053097 0.035799
-10.002831 0.036730
-9.952566 0.037635
-9.902301 0.038512
-9.852035 0.039358
-9.801769 0.040172
-9.751504 0.040952
-9.701239 0.041695
-9.650973 0.042399
-9.600707 0.043061
-9.550442 0.043681
-9.500176 0.044257
-9.449911 0.044785
-9.399646 0.045266
-9.349380 0.045696
-9.299114 0.046075
-9.248849 0.046400
-9.198584 0.046671
-9.148318 0.046887
-9.098053 0.047046
-9.047787 0.047147
-8.997521 0.047189
-8.947256 0.047172
-8.896991 0.047095
-8.846725 0.046957
-8.796460 0.046758
-8.746194 0.046498
-8.695929 0.046177
-8.645663 0.045795
-8.595398 0.045352
-8.545133 0.044849
-8.494867 0.044286
-8.444601 0.043664
-8.394336 0.042984
-8.344070 0.042247
-8.293805 0.041455
-8.243540 0.040608
-8.193274 0.039709
-8.143008 0.038759
-8.092743 0.037760
-8.042478 0.036715
-7.992212 0.035625
-7.941947 0.034494
-7.891681 0.033324
-7.841415 0.032118
-7.791150 0.030879
-7.740885 0.029610
-7.690619 0.028315
-7.640354 0.026998
-7.590088 0.025661
-7.539823 0.024309
-7.489557 0.022947
-7.439292 0.021578
-7.389026 0.020207
-7.338761 0.018838
-7.288495 0.017476
-7.238230 0.016126
-7.187964 0.014792
-7.137699 0.013481
-7.087433 0.012197
-7.037168 0.010946
-6.986902 0.009733
-6.936637 0.008563
-6.886372 0.007442
-6.836106 0.006377
-6.785841 0.005372
-6.735575 0.004435
-6.685309 0.003570
-6.635044 0.002783
-6.584778 0.002082
-6.534513 0.001472
-6.484248 0.000958
-6.433982 0.000548
-6.383717 0.000248
-6.333451 0.000063
-6.283185 0.000000
-6.232920 0.000065
-6.182655 0.000264
-6.132389 0.000604
-6.082124 0.001089
-6.031858 0.001727
-5.981593 0.002523
-5.931327 0.003483
-5.881062 0.004613
-5.830796 0.005918
-5.780531 0.007404
-5.730265 0.009076
-5.680000 0.010939
-5.629735 0.013000
-5.579469 0.015262
-5.529203 0.017731
-5.478938 0.020410
-5.428672 0.023306
-5.378407 0.026421
-5.328141 0.029760
-5.277876 0.033327
-5.227611 0.037125
-5.177345 0.041158
-5.127079 0.045429
-5.076814 0.049941
-5.026548 0.054696
-4.976283 0.059698
-4.926018 0.064947
-4.875752 0.070447
-4.825487 0.076198
-4.775221 0.082201
-4.724956 0.088459
-4.674690 0.094971
-4.624424 0.101738
-4.574159 0.108760
-4.523894 0.116037
-4.473628 0.123567
-4.423363 0.131351
-4.373097 0.139387
-4.322832 0.147674
-4.272566 0.156208
-4.222301 0.164990
-4.172035 0.174015
-4.121770 0.183281
-4.071504 0.192784
-4.021239 0.202522
-3.970973 0.212489
-3.920708 0.222683
-3.870442 0.233098
-3.820177 0.243729
-3.769912 0.254572
-3.719646 0.265620
-3.669380 0.276868
-3.619115 0.288309
-3.568850 0.299938
-3.518584 0.311746
-3.468318 0.323728
-3.418053 0.335875
-3.367788 0.348180
-3.317522 0.360635
-3.267256 0.373231
-3.216991 0.385960
-3.166726 0.398814
-3.116460 0.411783
-3.066195 0.424857
-3.015929 0.438028
-2.965664 0.451285
-2.915398 0.464619
-2.865133 0.478020
-2.814867 0.491476
-2.764602 0.504977
-2.714336 0.518514
-2.664071 0.532074
-2.613805 0.545647
-2.563540 0.559222
-2.513274 0.572787
-2.463009 0.586331
-2.412743 0.599843
-2.362478 0.613311
-2.312212 0.626723
-2.261947 0.640068
-2.211681 0.653335
-2.161416 0.666511
-2.111151 0.679585
-2.060885 0.692545
-2.010619 0.705379
-1.960354 0.718076
-1.910089 0.730625
-1.859823 0.743013
-1.809558 0.755230
-1.759292 0.767263
-1.709027 0.779103
-1.658761 0.790737
-1.608496 0.802154
-1.558230 0.813345
-1.507965 0.824298
-1.457699 0.835003
-1.407434 0.845450
-1.357168 0.855628
-1.306903 0.865528
-1.256637 0.875140
-1.206372 0.884455
-1.156106 0.893464
-1.105841 0.902158
-1.055575 0.910528
-1.005310 0.918566
-0.955044 0.926265
-0.904779 0.933616
-0.854513 0.940612
-0.804248 0.947248
-0.753982 0.953514
-0.703717 0.959407
-0.653451 0.964919
-0.603186 0.970046
-0.552920 0.974782
-0.502655 0.979121
-0.452390 0.983061
-0.402124 0.986597
-0.351859 0.989725
-0.301593 0.992443
-0.251328 0.994747
-0.201062 0.996636
-0.150797 0.998106
-0.100531 0.999158
-0.050266 0.999789
-0.000000 1.000000
0.050265 0.999789
0.100531 0.999158
0.150796 0.998106
0.201062 0.996636
0.251327 0.994747
0.301593 0.992443
0.351858 0.989725
0.402124 0.986597
0.452389 0.983061
0.502655 0.979121
